item_id|status_id|serial_number|warehouse_location_id|exp_dt|value
57220|1|9888888|||50.65
57221|1|9890441|||62.72
57222|1|9889672|||85.88
57223|1|9883040|||89.14
57224|1|12987665|||40.52
57225|1|9889430|||86.45
57226|1|9883389|||88.56
57227|1|9890506|||7.55
57228|1|9882772|||14.36
57229|1|9888856|||41.76
57230|0|9889262||2018-08-20 15:07:42|53.19
57231|1|9883994|||77.55
57232|1|9889199|||29.82
57233|1|9886660|||39.54
57234|1|9889954|||35.40
57235|0|9890763||2018-08-20 15:07:42|69.38
57236|1|9886680|||5.49
57237|1|9890074|||82.41
57238|1|9890518|||88.11
57239|1|9888974|||46.86
57240|1|9890134|||19.62
57241|1|9883990|||0.07
57242|1|9890555|||58.33
57243|0|12987753||2018-08-20 15:07:42|38.01
57244|1|9889229|||61.23
57245|1|9883232|||88.07
57246|1|9882116|||27.14
57247|1|9889208|||2.97
57248|1|12987861|||71.68
57249|0|9890657||2018-08-20 15:07:42|94.06
57250|1|9889730|||43.51
57251|1|12985726|||55.87
57252|1|9883828|||39.50
57253|1|9888841|||20.77
57254|1|9870568|||27.11
57255|1|9890314|||22.38
57256|1|9889516|||36.33
57257|1|9890172|||39.66
57258|1|9889604|||40.67
57259|1|12987482|||39.40
57260|1|9883186|||7.00
57261|1|12987557|||34.65
57262|1|9889246|||57.21
57263|1|9889341|||28.69
57264|1|12985501|||51.53
57265|1|9886747|||19.82
57266|1|9886619|||72.53
57267|1|9887003|||1.04
57268|1|9886703|||61.97
57269|1|12984525|||0.37
57270|1|9889107|||38.35
57271|1|9890475|||72.54
57272|1|9889027|||1.94
57273|1|9886694|||70.95
57274|1|9886369|||16.51
57275|1|9889329|||99.74
57276|1|9886581|||41.83
57277|0|9889214||2018-08-20 15:07:42|70.49
57278|1|9883750|||79.66
57279|0|9885675||2018-08-20 15:07:42|65.15
57280|1|9890384|||87.51
57281|1|12987702|||37.63
57282|1|9890678|||8.69
57283|1|9890000|||69.95
57284|1|9890440|||65.44
57285|1|9889740|||35.98
57286|1|9890563|||62.42
57287|1|9888853|||15.31
57288|1|9889433|||52.02
57289|1|9889416|||43.29
57290|1|9889434|||19.99
57291|1|9890432|||79.15
57292|1|9889428|||60.25
57293|1|9889687|||23.65
57294|1|12985638|||21.09
57295|1|9886980|||19.91
57296|1|9890493|||21.30
57297|1|9890765|||26.96
57298|0|9886923||2018-08-20 15:07:42|54.72
57299|1|9888727|||63.89
57300|1|9889680|||24.18
57301|1|9889350|||84.64
57302|0|9890254||2018-08-20 15:07:42|71.71
57303|1|9889462|||58.00
57304|1|9889072|||1.20
57305|1|9890576|||95.97
57306|0|9889090||2018-08-20 15:07:42|21.32
57307|1|9890461|||94.33
57308|1|12984651|||72.20
57309|1|9883588|||23.91
57310|1|9890615|||37.55
57311|1|9889530|||38.36
57312|1|9886725|||85.40
57313|1|9886568|||44.77
57314|1|9889985|||25.32
57315|1|9888986|||17.33
57316|1|9888175|||17.79
57317|1|9889776|||20.76
57318|1|9888250|||22.01
57319|0|9889860||2018-08-20 15:07:42|50.52
57320|1|12988157|||22.92
57321|1|9882733|||89.60
57322|1|9886606|||34.73
57323|0|9883519||2018-08-20 15:07:42|28.00
57324|1|9889285|||39.05
57325|1|9886329|||90.33
57326|1|12987528|||78.77
57327|1|9883706|||69.44
57328|1|9890696|||95.43
57329|1|9889292|||69.38
57330|1|9883297|||67.50
57331|1|9890480|||19.85
57332|1|9889064|||79.69
57333|1|9889662|||36.19
57334|1|9889936|||29.24
57335|1|9890578|||63.56
57336|1|9886743|||54.29
57337|1|9890343|||62.42
57338|1|9890740|||51.39
57339|1|9886431|||63.38
57340|0|9886670||2018-08-20 15:07:42|34.68
57341|1|9886939|||43.86
57342|1|9886827|||77.27
57343|0|12984634||2018-08-20 15:07:42|56.42
57344|1|9889155|||67.40
57345|1|9889548|||69.29
57346|1|9889507|||6.03
57347|1|9890778|||63.20
57348|1|9889326|||70.70
57349|1|9888722|||65.38
57350|1|9887036|||71.07
57351|1|9888165|||91.83
57352|1|9889347|||25.79
57353|0|9889532||2018-08-20 15:07:42|11.65
57354|1|9890622|||97.28
57355|1|9889993|||43.70
57356|1|12985534|||31.44
57357|1|9893094|||44.93
57358|1|12987490|||62.52
57359|1|9883498|||52.52
57360|1|9890098|||59.99
57361|1|9889915|||97.07
57362|1|9890785|||13.84
57363|1|12985706|||13.19
57364|1|9890583|||77.52
57365|1|9889249|||35.41
57366|1|9890332|||13.59
57367|1|9889443|||82.29
57368|1|12987549|||16.13
57369|1|9890761|||99.89
57370|1|9889393|||16.12
57371|1|9889135|||56.62
57372|1|9889704|||11.27
57373|1|9889115|||56.07
57374|1|12987477|||0.14
57375|1|9887075|||61.72
57376|1|86313078|||41.86
57377|1|6321317|||8.14
57378|1|86317924|||7.42
57379|0|54621||2018-08-20 15:07:42|6.72
57380|1|22332|||36.29
57381|1|218960|||41.14
57382|1|86305810|||62.96
57383|1|86321289|||87.37
57384|1|36257|||31.99
57385|1|18236|||86.39
57386|1|52844|||77.29
57387|1|35804|||43.75
57388|1|29656|||1.67
57389|1|86321357|||29.48
57390|1|86321358|||56.02
57391|1|86321285|||4.46
57392|1|86302213|||83.91
57393|1|86317904|||4.69
57394|1|65811|||67.25
57395|1|12366980|||73.71
57396|1|12363587|||81.14
57397|0|89895||2018-08-20 15:07:42|45.27
57398|1|12366261|||42.09
57399|0|12364126||2018-08-20 15:07:42|43.17
57400|1|13206481|||12.81
57401|1|12364124|||83.47
57402|1|12365195|||8.72
57403|1|13206900|||35.09
57404|1|12590562|||36.78
57405|1|12363542|||19.65
57406|1|12363591|||85.49
57407|1|12366356|||8.34
57408|1|12364646|||76.58
57409|1|12364685|||4.48
57410|1|12364163|||83.21
57411|1|12366997|||84.10
57412|1|12363589|||17.70
57413|0|12363614||2018-08-20 15:07:42|3.46
57414|1|89894|||92.27
57415|1|12366974|||72.73
57416|1|12364724|||60.59
57417|1|85463|||37.80
57418|0|12364749||2018-08-20 15:07:42|54.83
57419|1|12364686|||8.50
57420|1|89891|||43.36
57421|1|12363012|||20.94
57422|1|12364091|||47.50
57423|1|12365261|||23.85
57424|1|12365193|||72.12
57425|0|12364094||2018-08-20 15:07:42|34.72
57426|1|12365209|||24.97
57427|1|86441|||19.82
57428|1|76021|||21.68
57429|1|12363538|||14.43
57430|1|12365211|||99.89
57431|0|28428||2018-08-20 15:07:42|14.21
57432|1|14100064|||94.66
57433|1|14110191|||36.81
57434|1|14100029|||59.39
57435|1|89893|||74.21
57436|1|43734|||51.91
57437|1|13205155|||30.18
57438|1|43727|||43.73
57439|1|12363052|||65.13
57440|1|12589135|||51.90
57441|1|43736|||50.88
57442|1|024214|||37.41
57443|1|0622611|||71.75
57444|1|290|||62.32
57445|1|90886|||95.05
57446|1|81004|||48.02
57447|1|307453616|||74.11
57448|1|311090865|||31.49
57449|1|307180696|||40.01
57450|0|308196560||2018-08-20 15:07:42|73.49
57451|1|307190770|||84.26
57452|1|307443361|||32.60
57453|1|307453602|||34.30
57454|1|310382415|||82.84
57455|0|307220990||2018-08-20 15:07:42|75.63
57456|0|307453588||2018-08-20 15:07:42|18.65
57457|1|307231463|||80.57
57458|1|307190749|||61.02
57459|1|307453614|||61.70
57460|1|312080808|||51.02
57461|1|307135518|||80.41
57462|1|307020379|||93.12
57463|1|307190738|||5.54
57464|1|307110572|||89.44
57465|1|307080478|||35.31
57466|1|0331889023|2325||88.40
57467|0|07460047||2018-08-20 15:07:42|66.98
57468|1|07220066|||56.40
57469|1|2018918001|||22.86
57470|1|12480129|||69.53
57471|1|09330407|||18.89
57472|1|07040007|||13.83
57473|1|06100011|||92.37
57474|1|06340011|||77.35
57475|0|07220044||2018-08-20 15:07:42|89.38
57476|1|09500545|||14.82
57477|1|09370165|||48.97
57478|1|612380348|||66.70
57479|1|05470069|||11.39
57480|1|07460043|||18.57
57481|1|09370183|||20.42
57482|1|09170164|||93.52
57483|1|09370173|||86.45
57484|1|612480114|||81.07
57485|1|05460203|||25.73
57486|1|09500527|||18.75
57487|1|0001449050|||94.23
57488|1|0223469019|||59.79
57489|1|06070001|||89.70
57490|1|980023188|||79.37
57491|1|990035616|||4.39
57492|1|0637008|||94.94
57493|1|17346|||72.64
57494|1|06441055|||1.97
57495|1|06441057|||72.58
57496|1|06441069|||55.41
57497|1|06419303|||9.18
57498|1|06515595|||59.27
57499|1|04429043|||27.01
57500|1|04439218|||62.19
57501|0|009275449||2018-08-20 15:07:42|75.61
57502|1|19914|||94.88
57503|1|19924|||77.47
57504|1|10711|||27.20
57505|1|19932|||29.64
57506|1|19543|||66.91
57507|1||||3.16
57508|1|10809250|||70.33
57509|1|500933245|||91.83
57510|1|12841211|||85.49
57511|1|05873984|||1.28
57512|1|02821339|||2.76
57513|1|08835257|||62.86
57514|1|12839530|||44.97
57515|1|04800178|||2.70
57516|1|101811618|||89.20
57517|1|11811546|||95.68
57518|1|05891484|||75.85
57519|1|102845640|||86.68
57520|1|03852138|||27.19
57521|1|07823258|||66.77
57522|1|21396625|||67.05
57523|1|10808786|||50.96
57524|1|09809425|||6.21
57525|1|10808756|||15.63
57526|1|09828508|||33.85
57527|1|09831519|||19.13
57528|1|09832407|||34.48
57529|1|11818652|||46.60
57530|1|12837958|||31.83
57531|1|11821768|||91.74
57532|1|11821144|||46.46
57533|1|10808683|||12.19
57534|1|04814210|||42.31
57535|1|114705675|||72.88
57536|1|114705042|||28.76
57537|1|114705856|||22.08
57538|1|114705494|||79.56
57539|1|14705826|||28.83
57540|1|020593|||27.57
57541|0|020592||2018-08-20 15:07:42|46.85
57542|1|006366|||95.31
57543|1|006365|||60.46
57544|1|006372|||25.25
57545|1|016434|||10.66
57546|1|006364|||80.78
57547|1|006377|||96.00
57548|1|006385|||99.25
57549|1|020591|||92.04
57550|1|006295|||91.80
57551|1|006370|||35.76
57552|1|10005974|||0.99
57553|1|26060|||76.74
57554|1|137770|||47.28
57555|1|003021372|||5.58
57556|1|003021365|||17.73
57557|0|1010520||2018-08-20 15:07:42|32.12
57558|1|10547|||76.47
57559|1|8226|||0.52
57560|1|8187|||5.36
57561|1|10546|||96.85
57562|1|6254|||15.41
57563|1|1123570|||25.49
57564|1|1132060|||4.84
57565|1|1165902|||5.37
57566|1||||77.91
57567|1|90234|||64.43
57568|1|90227|||80.34
57569|1|09222|||90.99
57570|1|0050|||51.55
57571|0|06175331||2018-08-20 15:07:42|34.79
57572|1|315|||41.91
57573|1|420283|||37.01
57574|1|487605|||93.96
57575|1|487604|||8.70
57576|0|480670||2018-08-20 15:07:42|40.52
57577|1|483726|||69.82
57578|1|70154|||29.90
57579|1|420286|||7.80
57580|1|420273|||48.48
57581|1|10465|||13.21
57582|1|217386|||74.43
57583|0|7519156||2018-08-20 15:07:42|3.12
57584|1|4207453|||62.95
57585|0|1330633||2018-08-20 15:07:42|47.99
57586|1|039|||32.59
57587|1|1225764|||76.70
57588|1|1225172|||95.68
57589|1|1225159|||46.13
57590|1|1225212|||51.03
57591|1|0765332|||26.73
57592|1|1225163|||36.63
57593|1|0914741|||73.43
57594|1|1225207|||21.91
57595|1|1225767|||22.62
57596|1|1225154|||4.48
57597|1|1225759|||80.01
57598|1|1225218|||64.53
57599|1|1225220|||41.89
57600|1|0914593|||21.91
57601|0|1225140||2018-08-20 15:07:42|22.66
57602|1|1225200|||34.97
57603|1|1225201|||45.29
57604|1|1225187|||78.58
57605|1|1225208|||88.21
57606|1|1217354|||39.28
57607|1|1225824|||71.95
57608|1|1225203|||69.55
57609|1|1224508|||12.11
57610|1|1225768|||50.49
57611|1|1225162|||61.17
57612|1|0914606|||22.22
57613|1|1225758|||11.29
57614|1|1225777|||54.89
57615|1|1225136|||32.39
57616|1|1225211|||49.57
57617|1|1225766|||75.49
57618|1|1225811|||77.95
57619|1|1225197|||80.14
57620|1|1225222|||92.60
57621|1|1225166|||86.18
57622|1|0818374|||65.27
57623|0|4148||2018-08-20 15:07:42|65.49
57624|1|9231589|||39.90
57625|1|8223446|||57.17
57626|0|10410574||2018-08-20 15:07:42|18.97
57627|1|9162736|||10.67
57628|1|11291580|||37.20
57629|1|72619|||16.21
57630|1|9231632|||14.88
57631|1|9061131|||28.54
57632|1|8223640|||24.78
57633|0|9413906||2018-08-20 15:07:42|71.48
57634|1|9231585|||50.94
57635|1|9221619|||43.51
57636|0|9231596||2018-08-20 15:07:42|65.75
57637|1|3566413|||32.31
57638|1|9202620|||2.23
57639|1|906021406|||85.52
57640|1|3619312|||52.87
57641|1|9934841|||78.19
57642|1|3307325|||82.94
57643|1|12431746|||63.87
57644|0|9490071||2018-08-20 15:07:42|7.05
57645|1|3636832|||95.16
57646|1|3342257|||40.72
57647|1|10391368|||52.31
57648|1|10260952|||5.22
57649|1|3344317|||23.88
57650|1|11100051|||33.89
57651|1|8223685|||42.22
57652|1|8223635|||0.55
57653|1|8420990|||88.31
57654|1|8462934|||66.67
57655|1|8217366|||45.45
57656|0|12580810||2018-08-20 15:07:42|22.95
57657|1|10521529|||99.35
57658|1|5446012|||83.06
57659|1|23497|||53.45
57660|0|23408||2018-08-20 15:07:42|72.61
57661|1|911499402|||52.40
57662|1|38949|||44.64
57663|1|23552|||84.37
57664|1|23487|||44.67
57665|1|911519847|||63.11
57666|1|38142|||42.70
57667|1|911519846|||74.69
57668|1|23650|||47.64
57669|1|23548|||10.36
57670|0|13738||2018-08-20 15:07:42|20.06
57671|1|911519854|||97.16
57672|1|911519852|||3.75
57673|1|905489089|||80.77
57674|1|905489060|||3.07
57675|1|911499384|||11.54
57676|1|911519857|||43.91
57677|1|234065|||33.62
57678|1|911499400|||69.04
57679|1|911519850|||79.86
57680|1|905165171|||35.27
57681|1|23490|||30.58
57682|1|911519853|||99.63
57683|1|23558|||2.88
57684|1|23557|||4.22
57685|1|905346833|||99.30
57686|1|23560|||95.51
57687|1|911519851|||59.25
57688|1|905489055|||42.79
57689|1|23495|||24.87
57690|1|911519855|||52.62
57691|1|23400|2351||54.17
57692|1|911499403|2351||11.24
57693|1|911499397|||88.53
57694|1|38960|||25.62
57695|1|911499395|||9.13
57696|0|39007||2018-08-20 15:07:42|74.85
57697|1|911499388|||97.56
57698|0|23654||2018-08-20 15:07:42|28.73
57699|1|23383|||49.27
57700|0|905519971|2351|2018-08-20 15:07:42|37.68
57701|1|911499389|||75.64
57702|1|23460|||49.39
57703|1|911499401|||70.21
57704|1|23637|||61.28
57705|1|905478925|||7.70
57706|1|46313|||75.23
57707|1|905489047|2351||90.77
57708|0|911519842||2018-08-20 15:07:42|81.19
57709|1|911509783|||58.50
57710|1|39014|||59.61
57711|1|22018|||23.40
57712|1|911519861|||59.19
57713|1|13983|||8.99
57714|1|905489070|||76.21
57715|1|23385|||18.84
57716|1|905489081|||34.06
57717|1|47085|||79.74
57718|1|905489072|||38.03
57719|1|905489091|||66.70
57720|0|905489088||2018-08-20 15:07:42|58.87
57721|1|905489079|||35.33
57722|1|905489077|||81.18
57723|1|911499386|||58.60
57724|1|905489049|||37.66
57725|1|911519848|||89.12
57726|1|905489041|||38.85
57727|1|38929|||45.54
57728|1|38964|||99.30
57729|0|39009||2018-08-20 15:07:42|52.37
57730|1|905519963|||55.89
57731|0|905489043||2018-08-20 15:07:42|46.02
57732|1|911499392|||71.63
57733|0|23636||2018-08-20 15:07:42|96.83
57734|1|38247|||19.36
57735|1|905489054|||86.71
57736|0|905478821||2018-08-20 15:07:42|43.51
57737|1|905478927|||25.12
57738|1|905489050|||5.42
57739|1|38950|||82.26
57741|1|911499387|||27.90
57742|1|17013|||67.82
57743|1|905478811|||68.00
57744|1|23538|2356||85.76
57745|1|905478923|||63.71
57746|1|911499393|2356||51.55
57747|1|905489054|||19.59
57748|1|906304|||66.68
57749|1|0169|||19.40
57750|0|0173||2018-08-20 15:07:42|7.17
57751|1|3510091073|||79.57
57752|0|3510091316||2018-08-20 15:07:42|97.86
57753|1|98125041|||86.15
57754|0|11437||2018-08-20 15:07:42|12.16
57755|1|31491|||90.50
57756|1|06122|||58.15
57757|1|23402|||73.58
57758|1|09197|||86.45
57759|1|3510091289|||27.71
57760|1|3510091097|||82.34
57761|1|3510091086|||45.77
57762|1|4864|||85.66
57763|1|7575|||52.54
57766|1|1301994038|||15.11
57767|1|1301993938|2464||60.68
58051|1|0567133|||61.11
58052|1|33700|||84.76
58053|1|004981|||50.55
58054|1|501086619|||0.60
58055|1|501086625|||80.55
58056|1|137785|||94.45
58057|1|10007967|||63.94
58058|1|3510091146|||6.77
58059|1|3510091284|||28.88
58060|0|3510091285||2018-08-20 15:07:42|38.72
58061|1|3510091093|||67.38
58062|1|3150091266|||55.92
58063|1|911499391|2356||32.87
58064|1|22045|||93.80
58065|1|23454|||45.98
58066|1|47246|2351||41.58
58067|1|39022|||79.20
58068|1|908372650|||57.63
58069|1|911519859|||56.22
58070|1|905519962|||48.24
58071|1|905519964|||19.78
58072|1|47312|||23.69
58073|1|905489080|||93.03
58074|1|9100062|||31.03
58075|0|73771211||2018-08-20 15:07:42|83.63
58076|1|0413609|||51.09
58077|1|5280674|||57.47
58078|1|329419|||38.97
58079|1|0348612|||39.32
58080|1|37264801|||81.66
58081|0|305558||2018-08-20 15:07:42|81.32
58082|1|307876|||44.59
58083|1|0567220|||77.30
58084|1|0457238|||79.13
58085|1|10339436|||90.56
58086|1|10339456|||67.88
58087|1|85650|||6.06
58088|1|0223049030|||90.98
58089|1|611150093|||14.06
58090|1|43749|||7.39
58091|1|35195|||81.41
58092|1|48007353|||58.31
58093|1|48007352|||69.45
58094|1|12582118|||16.39
58095|1|11231071|||12.89
58096|1|9877462|||24.07
58097|1|307874|||82.48
58098|1|1336|||87.07
58099|1|031384|||16.65
58100|1|0567245|||15.09
58101|0|0456625||2018-08-20 15:07:42|21.74
58102|1|10809270|||30.51
58103|1|12839845|||8.69
58104|1|3344320|||98.30
58105|1|300312|||55.35
58106|1|340348|||65.44
58107|1|10809171|||57.76
58108|1|10809203|||36.48
58109|1|1079165|||61.15
58110|1|11100037|||53.63
58111|1|0567267|||42.11
58112|1|13206485|||94.01
58113|1|0168|||47.11
58114|1|329291|||44.83
58115|1|9252748|||79.00
58116|1|71201|||67.92
58117|1|1070430|||63.64
58118|1|10370480|||19.06
58119|1|12363541|||21.36
58120|0|12364725||2018-08-20 15:07:42|44.76
58121|0|14100001||2018-08-20 15:07:42|14.38
58122|1|13051721|||39.31
58123|1|13050902|||40.66
58124|1|13044283|||8.47
58125|1|13051513|||97.04
58126|1|13051298|||52.34
58127|1|13048684|||39.97
58128|1|13051269|||49.93
58129|1|12989538|2273||31.13
58130|0|13051214||2018-08-20 15:07:42|0.61
58131|1|13051509|||66.66
58132|0|13051098||2018-08-20 15:07:42|53.25
58133|1|13051442|||54.06
58134|1|13049950|||33.24
58135|1|13050693|||18.58
58136|1|13050303|||59.51
58137|1|13051722|||92.26
58138|1|13051471|||28.77
58139|1|13051563|||63.07
58140|0|12989982||2018-08-20 15:07:42|33.09
58141|1|12722087|||39.03
58142|1|9889732|||67.69
58143|1|9886863|||12.79
58144|0|9890382||2018-08-20 15:07:42|81.17
58145|1|9890735|||95.73
58146|1|9889304|||17.67
58147|1|9883210|||27.67
58148|1|9883858|||1.58
58149|1|9890612|||57.94
58150|0|9889650||2018-08-20 15:07:42|19.29
58151|1|9889724|||36.95
58152|1|9889750|||59.66
58153|0|12985593||2018-08-20 15:07:42|53.22
58154|1|12985718|||85.21
58155|1|9890592|||0.57
58156|0|12987704||2018-08-20 15:07:42|19.23
58157|1|12743166|||62.16
58158|1|9886445|||50.69
58159|1|12988156|||54.04
58160|1|9881748|||78.35
58161|1|9883160|||79.29
58162|1|10430792|||38.30
58163|1|06032252|||5.82
58164|1|07117857|||84.99
58165|0|31515||2018-08-20 15:07:42|95.59
58166|1|1227287|||24.75
58167|1|119402539|||81.52
58168|1|05370065|||33.18
58169|1|53827|||9.07
58170|1|86321350|||22.68
58171|1|86306962|||33.97
58172|1|86321393|||65.02
58173|1|1056532|||95.32
58354|1|100084648|||15.39
58445|1|314290|||63.22
58635|1||2383||28.77
58902|0|900015829512||2018-08-20 15:07:42|94.41
58904|1|521483|2351||7.35
58907|1|09390093|2352||15.80
59004|1|1828|||68.72
59005|1|008240|||95.90
59007|1|12835040|||78.29
59008|1|12835094|||57.20
59040|1|12116960114|2333||46.84
59049|1|114705695|||28.66
59054|1|0827234|||53.96
59056|1|1201008038|||36.87
59203|1||||22.01
59204|1||||86.98
59343|1|1302017438|2464||31.26
59344|1|130217438|2464||89.70
59347|1|50065327|||36.86
59348|0|12116960115|2352|2018-08-20 15:07:42|49.82
59469|1|005196|||20.78
59474|1|9883891|||43.28
59475|1|9889643|||87.90
59480|1||||74.60
59519|1|09007386|||94.47
59527|1|94022127|||25.03
59530|1|94022127|||79.06
59535|1|95030216|||72.37
59559|1|9883620|||51.57
59585|1|0767|||88.28
59586|1|0766|||84.31
59598|1|360478|||95.91
59604|1|314205|||40.40
59607|1|314241|||1.54
59608|1|314332|||69.55
59609|1|314195|||97.42
59777|0|13470046||2018-08-20 15:07:42|99.16
59778|1|13470907|||70.01
59779|1|13472819|||49.18
59780|1|13470060|||37.44
59781|1|10014213|||3.52
59783|1|13470776|||83.55
59784|1|13470656|||77.87
59786|1|13470566|||51.59
59787|1|13473249|||33.81
59789|1|13470027|||10.20
59790|1|13471035|||2.79
59791|1|13472684|||6.89
59792|1|13471864|||99.85
59793|1|13473094|||79.37
59797|1|13471469|||26.69
59798|1|13472122|||4.20
59799|1|13472724|||86.28
59802|1|13472581|||23.91
59803|1|13471728|||57.40
59805|1|13470475|||8.43
59809|1|94072277|||6.14
59903|1|005965|2648||75.20
60180|1|3105009|2333||43.82
60221|1|7398343|||13.17
60396|1|1217416|||75.79
60397|1|1223038|||30.26
60398|1|1217414|||24.16
60440|0|314425||2018-08-20 15:07:42|71.47
60443|1|314426|||48.92
60444|1|314202|||35.22
60445|1|1201007738|||36.49
60446|1|1200822238|||49.24
60447|1|1201007838|||72.60
60448|1|1201007638|||54.19
60450|0|1302256938||2018-08-20 15:07:42|67.23
60451|0|1302304738||2018-08-20 15:07:42|83.05
60478|1|6086|||53.27
60579|1|1225786|2269||17.58
60590|1|13030609|||37.86
60730|1||||48.90
60731|1||||45.48
60732|1||||69.25
60733|1||||55.22
60734|0|||2018-08-20 15:07:42|73.65
60735|1||||1.39
60736|1||||56.40
60737|1||||75.87
60738|1||||45.67
60739|1||||43.84
60740|1||||31.40
60741|1||||59.86
60742|1||||6.52
60743|0|||2018-08-20 15:07:42|50.88
60744|1||||59.86
60745|1||||14.27
60746|1||||30.01
60747|1||||64.72
60748|1||||53.79
60749|1||||51.97
60750|1|3022579|||20.62
60751|1||||62.86
60752|1||||74.27
60753|1|2942033|||15.95
60754|1|1587963|||87.66
60755|1||||54.48
60756|1||||72.60
60757|1|3042825|||44.64
60758|1|1600005348|||76.95
60759|1||||89.77
60760|1||||64.12
60761|1||||78.56
60762|1||||66.58
60763|1||||95.28
60764|1|2831364|||53.88
60765|1|3184087|||33.76
60766|1||||58.49
60767|1|2075628|||73.02
60768|1|1984645|||58.19
60769|1||||92.38
60770|1|2055390|||22.35
60771|0|2925261||2018-08-20 15:07:42|26.33
60772|1||||91.39
60773|1||||85.74
60774|1||||73.61
60775|1|1600005348|||0.34
60776|1||||11.68
60777|1||||70.40
60778|1||||92.09
60779|0|||2018-08-20 15:07:42|49.90
60780|1||||45.49
60781|1||||22.50
60782|1||||13.01
60783|1|3083062|||72.93
60784|0|3093208||2018-08-20 15:07:42|34.29
60785|1||||0.79
60786|1||||46.89
60787|1|2740645|||72.06
60788|1||||73.03
60789|1||||53.81
60790|1||||10.15
60791|1||||32.37
60792|1|2962153|||34.44
60793|1|2871571|||71.51
60794|1||||72.82
60795|1|3093157|||28.27
60796|1|3072985|||98.22
60797|1||||6.78
60798|1||||55.27
60799|1||||97.29
60800|1|3103270|||29.35
60801|1||||17.23
60802|1|2065412|||30.36
60803|1|3072976|||43.68
60804|1||||74.57
60805|1|3103307|||2.67
60806|1||||12.82
60807|1||||59.81
60808|1||||71.27
60809|1||||38.57
60810|0|||2018-08-20 15:07:42|42.40
60811|1||||78.16
60812|1||||87.83
60813|1||||31.02
60814|1|3002374|||92.47
60815|1||||91.76
60816|0|||2018-08-20 15:07:42|39.64
60817|1|3093141|||43.52
60818|1|3083025|||60.75
60819|1||||6.16
60820|1||||49.90
60821|1||||70.93
60822|1||||23.66
60823|1||||10.60
60824|1||||49.32
60825|1||||61.15
60826|1||||61.18
60827|1||||81.35
60828|1||||33.86
60829|1||||9.69
60830|1||||83.60
60831|1||||55.21
60832|1||||24.77
60833|1||||77.67
60834|1|3022578|||16.95
60835|1||||35.91
60836|1||||99.88
60837|1||||8.66
60838|1||||28.79
60839|1||||21.37
60840|1||||90.36
60841|1|1974493|||44.60
60842|1||||0.83
60843|1||||64.74
60844|1||||62.25
60845|1|2065411|||66.39
60846|1|1964481|||80.16
60847|1||||7.03
60848|1||||26.55
60849|1||||9.35
60850|1||||65.71
60851|1||||44.32
60852|0|||2018-08-20 15:07:42|47.40
60853|1|2065405|||29.06
60854|1||||11.56
60855|1|1964477|||17.34
60856|1|2730562|||42.18
60857|1||||17.97
60858|1|1934322|||53.69
60859|1||||36.38
60860|1|2465363|||92.90
60861|1|2962191|||98.09
60862|1|3093161|||91.92
60863|0|1984644||2018-08-20 15:07:42|79.42
60864|1||||12.80
60865|1|3072984|||40.22
60866|1||||83.63
60867|1|2915226|||26.32
60868|1||||37.53
60869|0|1964488||2018-08-20 15:07:42|85.12
60870|1|2465338|||30.82
60871|0|1984640||2018-08-20 15:07:42|16.99
60872|1||||34.88
60873|1|2535629|||66.90
60874|0|||2018-08-20 15:07:42|67.32
60875|1|3083046|||46.44
60876|1||||52.30
60877|1|2962197|||64.21
60878|1||||77.62
60879|1|2465339|||34.63
60880|0|||2018-08-20 15:07:42|46.23
60881|1||||29.41
60882|1|2915182|||4.09
60883|1||||33.88
60884|1||||62.58
60885|1||||71.28
60886|1||||24.12
60887|1||||61.93
60888|1||||62.25
60889|0|||2018-08-20 15:07:42|91.59
60890|1||||3.95
60891|1||||73.34
60892|1|3143581|||11.12
60893|1||||0.86
60894|1||||60.69
60895|1||||7.30
60896|1||||78.31
60897|1||||63.86
60898|1|3072988|||89.27
60899|1|1934323|||74.59
60900|1|3032734|||12.21
60901|1||||50.08
60902|1||||35.95
60903|1||||71.65
60904|1||||88.11
60905|1||||89.61
60906|1||||24.95
60907|1|3103261|||34.71
60908|1|3143608|||46.78
60909|1|3002442|||59.93
60910|0|3143567||2018-08-20 15:07:42|69.97
60911|1|2925233|||71.72
60912|1|2915188|||68.05
60913|1||||53.81
60914|1||||27.12
60915|1||||35.14
60916|1||||48.53
60917|1|2465353|||3.82
60918|1||||70.96
60919|1||||23.30
60920|1||||77.64
60921|1||||63.92
60922|1||||0.32
60923|1||||23.45
60924|1||||31.09
60925|1||||73.31
60926|1||||5.46
60927|1||||34.11
60928|1||||25.89
60929|1||||53.13
60930|1||||53.28
60931|1||||29.90
60932|1||||6.18
60933|1|3072974|||11.24
60934|1||||72.15
60935|1||||56.50
60936|1||||53.77
60937|1||||55.70
60938|1||||43.12
60939|1||||68.77
60940|1||||42.81
60941|1||||42.01
60942|1|3103306|||29.01
60943|1||||49.91
60944|1||||82.58
60945|1||||4.78
60946|1||||98.12
60947|1||||74.44
60948|0|||2018-08-20 15:07:42|17.46
60949|1||||49.17
60950|1|3032749|||24.15
60951|1||||3.09
60952|1||||78.48
60953|1|3032715|||2.30
60954|1||||68.99
60955|1|3143566|||22.24
60956|1||||5.30
60957|1||||50.31
60958|1|2925238|||80.05
60959|1||||66.08
60960|1||||82.94
60961|1||||11.23
